ID Pedido,Fecha Pedido,Fecha Envío,Modo Envío,Cliente,Segmento,Ciudad,Estado,Region,Categoria,Subcategoria,Producto,Ventas,Año,Mes
CA-2015-118976,2015-04-28,2015-05-03,Standard Class,Muhammed Yedwab,Corporate,Baltimore,Maryland,East,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,497.61,2015,4
CA-2015-118976,2015-04-28,2015-05-03,Standard Class,Muhammed Yedwab,Corporate,Baltimore,Maryland,East,Office Supplies,Art,Blackstonian Pencils,5.34,2015,4
CA-2015-118976,2015-04-28,2015-05-03,Standard Class,Muhammed Yedwab,Corporate,Baltimore,Maryland,East,Office Supplies,Labels,Avery 488,3.15,2015,4
CA-2016-105347,2016-11-24,2016-11-28,Standard Class,Darren Powers,Consumer,Los Angeles,California,West,Office Supplies,Paper,Xerox 1919,368.91,2016,11
CA-2016-105347,2016-11-24,2016-11-28,Standard Class,Darren Powers,Consumer,Los Angeles,California,West,Office Supplies,Art,Prang Colored Pencils,14.7,2016,11
CA-2017-124667,2017-11-11,2017-11-16,Standard Class,Bryan Davis,Consumer,New York City,New York,East,Technology,Accessories,Micropad Numeric Keypads,59.97,2017,11
CA-2017-124667,2017-11-11,2017-11-16,Standard Class,Bryan Davis,Consumer,New York City,New York,East,Office Supplies,Storage,Safco Steel Mobile File Cart,83.36,2017,11
CA-2016-111094,2016-07-09,2016-07-13,Standard Class,Claudia Bergmann,Corporate,Franklin,Massachusetts,East,Office Supplies,Paper,Tops Wirebound Message Log Books,6.58,2016,7
CA-2016-111094,2016-07-09,2016-07-13,Standard Class,Claudia Bergmann,Corporate,Franklin,Massachusetts,East,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",122.94,2016,7
CA-2018-166317,2018-09-22,2018-09-26,Standard Class,Jim Epp,Corporate,Milwaukee,Wisconsin,Central,Office Supplies,Paper,Xerox 1940,219.84,2018,9
CA-2018-166317,2018-09-22,2018-09-26,Standard Class,Jim Epp,Corporate,Milwaukee,Wisconsin,Central,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,2018,9
CA-2018-166317,2018-09-22,2018-09-26,Standard Class,Jim Epp,Corporate,Milwaukee,Wisconsin,Central,Office Supplies,Binders,ACCOHIDE Binder by Acco,33.04,2018,9
CA-2018-166317,2018-09-22,2018-09-26,Standard Class,Jim Epp,Corporate,Milwaukee,Wisconsin,Central,Technology,Phones,AT&T CL82213,86.97,2018,9
CA-2016-154326,2016-02-15,2016-02-19,Standard Class,Roy Phan,Corporate,Kenosha,Wisconsin,Central,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,134.97,2016,2
CA-2016-154326,2016-02-15,2016-02-19,Standard Class,Roy Phan,Corporate,Kenosha,Wisconsin,Central,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),699.98,2016,2
CA-2016-154326,2016-02-15,2016-02-19,Standard Class,Roy Phan,Corporate,Kenosha,Wisconsin,Central,Technology,Accessories,MaxellÂ LTO Ultrium - 800 GB,139.95,2016,2
CA-2015-102008,2015-09-30,2015-10-04,Standard Class,Russell Applegate,Consumer,New York City,New York,East,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,48.94,2015,9
CA-2015-120474,2015-12-01,2015-12-03,First Class,Resi PÃ¶lking,Consumer,Madison,Wisconsin,Central,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,2807.84,2015,12
CA-2015-120474,2015-12-01,2015-12-03,First Class,Resi PÃ¶lking,Consumer,Madison,Wisconsin,Central,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",46.64,2015,12
CA-2015-104773,2015-12-08,2015-12-13,Standard Class,Thomas Boland,Corporate,Houston,Texas,Central,Office Supplies,Storage,"Companion Letter/Legal File, Black",60.416,2015,12
CA-2017-140774,2017-09-05,2017-09-10,Standard Class,Brad Eason,Home Office,Olathe,Kansas,Central,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,107.94,2017,9
US-2018-139465,2018-08-27,2018-08-30,First Class,Mathew Reese,Home Office,New York City,New York,East,Office Supplies,Storage,Iris Project Case,63.84,2018,8
US-2018-139465,2018-08-27,2018-08-30,First Class,Mathew Reese,Home Office,New York City,New York,East,Technology,Phones,GE 30522EE2,347.97,2018,8
US-2018-139465,2018-08-27,2018-08-30,First Class,Mathew Reese,Home Office,New York City,New York,East,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,37.008,2018,8
CA-2017-100965,2017-07-07,2017-07-11,Standard Class,Raymond Messe,Consumer,San Jose,California,West,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",215.65,2017,7
CA-2017-121034,2017-08-08,2017-08-10,Second Class,Jill Fjeld,Consumer,Dallas,Texas,Central,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,11.168,2017,8
CA-2017-121034,2017-08-08,2017-08-10,Second Class,Jill Fjeld,Consumer,Dallas,Texas,Central,Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",53.952,2017,8
CA-2017-149461,2017-11-13,2017-11-19,Standard Class,Adrian Shami,Home Office,Auburn,Washington,West,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",4.18,2017,11
CA-2018-158379,2018-09-22,2018-09-26,Second Class,Joseph Airdo,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Clear Mylar Reinforcing Strips,5.607,2018,9
CA-2018-158379,2018-09-22,2018-09-26,Second Class,Joseph Airdo,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4663.736,2018,9
CA-2018-158379,2018-09-22,2018-09-26,Second Class,Joseph Airdo,Consumer,Philadelphia,Pennsylvania,East,Technology,Accessories,Logitech Wireless Marathon Mouse M705,79.984,2018,9
US-2017-116729,2017-12-25,2017-12-28,First Class,Grace Kelly,Corporate,Los Angeles,California,West,Technology,Phones,Samsung Galaxy Note 2,2575.944,2017,12
US-2017-116729,2017-12-25,2017-12-28,First Class,Grace Kelly,Corporate,Los Angeles,California,West,Office Supplies,Paper,Xerox 225,45.36,2017,12
US-2017-116729,2017-12-25,2017-12-28,First Class,Grace Kelly,Corporate,Los Angeles,California,West,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,254.24,2017,12
CA-2017-164938,2017-02-11,2017-02-13,First Class,Phillip Breyer,Corporate,Tulsa,Oklahoma,Central,Technology,Phones,Mediabridge Sport Armband iPhone 5s,69.93,2017,2
CA-2017-165484,2017-10-23,2017-10-29,Standard Class,Heather Kirkland,Corporate,Chicago,Illinois,Central,Furniture,Furnishings,DAX Cubicle Frames - 8x10,16.156,2017,10
CA-2017-165484,2017-10-23,2017-10-29,Standard Class,Heather Kirkland,Corporate,Chicago,Illinois,Central,Office Supplies,Paper,Xerox 1929,54.816,2017,10
CA-2015-132612,2015-06-09,2015-06-11,Second Class,Frank Olsen,Consumer,Harrisonburg,Virginia,South,Furniture,Tables,Bevis 44 x 96 Conference Tables,1441.3,2015,6
US-2018-161193,2018-11-20,2018-11-26,Standard Class,Brian Thompson,Consumer,Newark,Ohio,East,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.6,2018,11
US-2018-161193,2018-11-20,2018-11-26,Standard Class,Brian Thompson,Consumer,Newark,Ohio,East,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",4.656,2018,11
CA-2016-131597,2016-09-14,2016-09-18,Standard Class,Stefania Perrino,Corporate,Los Angeles,California,West,Furniture,Tables,KI Conference Tables,170.136,2016,9
CA-2016-164833,2016-06-04,2016-06-04,Same Day,Lauren Leatherbury,Consumer,Seattle,Washington,West,Office Supplies,Labels,Avery 501,7.38,2016,6
CA-2016-164833,2016-06-04,2016-06-04,Same Day,Lauren Leatherbury,Consumer,Seattle,Washington,West,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",9.26,2016,6
CA-2016-125423,2016-12-13,2016-12-15,Second Class,Matt Collins,Consumer,Los Angeles,California,West,Office Supplies,Labels,Avery 513,9.96,2016,12
US-2015-130379,2015-05-25,2015-05-29,Standard Class,Janet Lee,Consumer,Chicago,Illinois,Central,Office Supplies,Appliances,Harmony Air Purifier,75.6,2015,5
US-2015-130379,2015-05-25,2015-05-29,Standard Class,Janet Lee,Consumer,Chicago,Illinois,Central,Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black",29.32,2015,5
CA-2017-168956,2017-02-16,2017-02-20,Standard Class,Erin Ashbrook,Corporate,Chicago,Illinois,Central,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,92.064,2017,2
CA-2017-168956,2017-02-16,2017-02-20,Standard Class,Erin Ashbrook,Corporate,Chicago,Illinois,Central,Office Supplies,Fasteners,Advantus Push Pins,6.976,2017,2
CA-2017-168956,2017-02-16,2017-02-20,Standard Class,Erin Ashbrook,Corporate,Chicago,Illinois,Central,Furniture,Chairs,"Global Stack Chair with Arms, Black",62.958,2017,2
CA-2017-168956,2017-02-16,2017-02-20,Standard Class,Erin Ashbrook,Corporate,Chicago,Illinois,Central,Office Supplies,Paper,Xerox 206,5.184,2017,2
CA-2017-167507,2017-12-22,2017-12-28,Standard Class,Sue Ann Reed,Consumer,Redmond,Oregon,West,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",31.32,2017,12
CA-2017-167507,2017-12-22,2017-12-28,Standard Class,Sue Ann Reed,Consumer,Redmond,Oregon,West,Furniture,Furnishings,3M Hangers With Command Adhesive,11.84,2017,12
CA-2017-167507,2017-12-22,2017-12-28,Standard Class,Sue Ann Reed,Consumer,Redmond,Oregon,West,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",22.784,2017,12
CA-2017-109344,2017-02-08,2017-02-11,Second Class,Cathy Hwang,Home Office,Raleigh,North Carolina,South,Technology,Phones,Samsung Galaxy S4 Mini,1127.976,2017,2
US-2016-140851,2016-07-13,2016-07-15,Second Class,Neil Ducich,Corporate,Macon,Georgia,South,Office Supplies,Paper,Xerox 1931,38.88,2016,7
CA-2015-103373,2015-05-18,2015-05-24,Standard Class,Bruce Stewart,Consumer,Cleveland,Ohio,East,Technology,Phones,Apple iPhone 5,779.796,2015,5
CA-2018-145884,2018-10-21,2018-10-21,Same Day,Sara Luxemburg,Home Office,Muskogee,Oklahoma,Central,Technology,Phones,Polycom VVX 310 VoIP phone,1439.92,2018,10
CA-2018-145884,2018-10-21,2018-10-21,Same Day,Sara Luxemburg,Home Office,Muskogee,Oklahoma,Central,Furniture,Tables,Bevis Boat-Shaped Conference Table,262.11,2018,10
CA-2016-131422,2016-11-05,2016-11-09,Standard Class,George Bell,Corporate,Monroe,North Carolina,South,Furniture,Chairs,Harbour Creations Steel Folding Chair,207.0,2016,11
CA-2018-162691,2018-08-01,2018-08-07,Standard Class,Aaron Smayling,Corporate,Austin,Texas,Central,Technology,Machines,Bady BDG101FRU Card Printer,1439.982,2018,8
CA-2018-162691,2018-08-01,2018-08-07,Standard Class,Aaron Smayling,Corporate,Austin,Texas,Central,Office Supplies,Paper,Xerox 1998,36.288,2018,8
CA-2015-141278,2015-06-21,2015-06-24,First Class,Raymond Messe,Consumer,Meriden,Connecticut,East,Office Supplies,Art,Newell 341,21.4,2015,6
CA-2018-122693,2018-02-19,2018-02-21,Second Class,Nicole Hansen,Corporate,Roswell,Georgia,South,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,1245.86,2018,2
CA-2015-117345,2015-08-01,2015-08-05,Standard Class,Barbara Fisher,Corporate,Charlotte,North Carolina,South,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,17.544,2015,8
CA-2015-117345,2015-08-01,2015-08-05,Standard Class,Barbara Fisher,Corporate,Charlotte,North Carolina,South,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,44.128,2015,8
CA-2015-117345,2015-08-01,2015-08-05,Standard Class,Barbara Fisher,Corporate,Charlotte,North Carolina,South,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,62.92,2015,8
CA-2015-117345,2015-08-01,2015-08-05,Standard Class,Barbara Fisher,Corporate,Charlotte,North Carolina,South,Office Supplies,Paper,Xerox 1916,78.304,2015,8
CA-2017-157763,2017-07-18,2017-07-23,Standard Class,Katharine Harms,Corporate,Bowling Green,Kentucky,South,Furniture,Chairs,Hon Olson Stacker Stools,140.81,2017,7
CA-2016-135391,2016-02-09,2016-02-11,Second Class,Frank Atkinson,Corporate,San Antonio,Texas,Central,Office Supplies,Labels,Round Specialty Laser Printer Labels,40.096,2016,2
CA-2016-135391,2016-02-09,2016-02-11,Second Class,Frank Atkinson,Corporate,San Antonio,Texas,Central,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",40.784,2016,2
US-2018-113852,2018-07-29,2018-08-02,Standard Class,Giulietta Weimer,Consumer,Seattle,Washington,West,Technology,Accessories,ImationÂ 8GB Mini TravelDrive USB 2.0Â Flash Drive,90.57,2018,7
US-2018-158512,2018-01-12,2018-01-17,Second Class,Dianna Arnett,Home Office,Washington,District of Columbia,East,Office Supplies,Paper,Xerox 195,40.08,2018,1
US-2018-158512,2018-01-12,2018-01-17,Second Class,Dianna Arnett,Home Office,Washington,District of Columbia,East,Furniture,Furnishings,Flat Face Poster Frame,37.68,2018,1
CA-2018-128370,2018-09-10,2018-09-10,Same Day,Frank Hawley,Corporate,Los Angeles,California,West,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,362.352,2018,9
CA-2018-128370,2018-09-10,2018-09-10,Same Day,Frank Hawley,Corporate,Los Angeles,California,West,Office Supplies,Binders,Avery Non-Stick Binders,7.184,2018,9
CA-2016-160472,2016-07-20,2016-07-25,Second Class,Ralph Kennedy,Consumer,South Bend,Indiana,Central,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",34.76,2016,7
CA-2016-160472,2016-07-20,2016-07-25,Second Class,Ralph Kennedy,Consumer,South Bend,Indiana,Central,Technology,Accessories,Imation Bio 8GB USBÂ Flash Drive ImationÂ Corp,831.2,2016,7
CA-2016-160472,2016-07-20,2016-07-25,Second Class,Ralph Kennedy,Consumer,South Bend,Indiana,Central,Office Supplies,Paper,Xerox 1981,26.4,2016,7
CA-2016-160472,2016-07-20,2016-07-25,Second Class,Ralph Kennedy,Consumer,South Bend,Indiana,Central,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",106.75,2016,7
CA-2016-160472,2016-07-20,2016-07-25,Second Class,Ralph Kennedy,Consumer,South Bend,Indiana,Central,Office Supplies,Paper,Tops White Computer Printout Paper,97.82,2016,7
CA-2016-160472,2016-07-20,2016-07-25,Second Class,Ralph Kennedy,Consumer,South Bend,Indiana,Central,Office Supplies,Storage,Eldon Portable Mobile Manager,141.4,2016,7
CA-2015-114643,2015-06-13,2015-06-17,Standard Class,Filia McAdams,Corporate,Los Angeles,California,West,Office Supplies,Art,Staples in misc. colors,14.52,2015,6
US-2018-158218,2018-05-12,2018-05-15,Second Class,Alyssa Crouse,Corporate,Houston,Texas,Central,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,127.92,2018,5
US-2018-158218,2018-05-12,2018-05-15,Second Class,Alyssa Crouse,Corporate,Houston,Texas,Central,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",34.24,2018,5
CA-2016-121608,2016-09-03,2016-09-05,First Class,Jennifer Braxton,Corporate,Bristol,Connecticut,East,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",137.62,2016,9
CA-2016-121608,2016-09-03,2016-09-05,First Class,Jennifer Braxton,Corporate,Bristol,Connecticut,East,Technology,Phones,Classic Ivory AntiqueÂ TelephoneÂ ZL1810,100.49,2016,9
US-2018-121251,2018-03-26,2018-03-27,First Class,Gary McGarr,Consumer,New York City,New York,East,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",257.568,2018,3
US-2018-121251,2018-03-26,2018-03-27,First Class,Gary McGarr,Consumer,New York City,New York,East,Technology,Phones,Nokia Lumia 521 (T-Mobile),119.96,2018,3
CA-2015-151078,2015-11-12,2015-11-12,Same Day,Roy FranzÃ¶sisch,Consumer,San Antonio,Texas,Central,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",49.632,2015,11
US-2017-100839,2017-10-13,2017-10-17,Standard Class,Noah Childs,Corporate,Aurora,Colorado,West,Furniture,Tables,Hon 5100 Series Wood Tables,727.45,2017,10
US-2017-100839,2017-10-13,2017-10-17,Standard Class,Noah Childs,Corporate,Aurora,Colorado,West,Furniture,Furnishings,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",24.96,2017,10
US-2018-116659,2018-11-12,2018-11-12,Same Day,Nat Gilpin,Corporate,Newark,Ohio,East,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone,370.782,2018,11
CA-2018-118857,2018-04-15,2018-04-18,First Class,Adam Hart,Corporate,Henderson,Nevada,West,Furniture,Furnishings,"Howard Miller 12"" Round Wall Clock",196.45,2018,4
CA-2016-127110,2016-06-25,2016-07-01,Standard Class,Cathy Hwang,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 211,31.104,2016,6
CA-2016-127110,2016-06-25,2016-07-01,Standard Class,Cathy Hwang,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Storage,Tennsco Industrial Shelving,78.256,2016,6
CA-2017-148201,2017-08-26,2017-08-29,Second Class,Charles Crestani,Consumer,Seattle,Washington,West,Office Supplies,Paper,Xerox 1931,6.48,2017,8
CA-2015-116932,2015-07-21,2015-07-25,Standard Class,Michelle Ellison,Corporate,San Francisco,California,West,Office Supplies,Art,Newell 334,99.2,2015,7
CA-2015-116932,2015-07-21,2015-07-25,Standard Class,Michelle Ellison,Corporate,San Francisco,California,West,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,801.568,2015,7
CA-2015-116932,2015-07-21,2015-07-25,Standard Class,Michelle Ellison,Corporate,San Francisco,California,West,Furniture,Tables,"Hon 30"" x 60"" Table with Locking Drawer",272.848,2015,7
CA-2018-142888,2018-11-21,2018-11-25,Standard Class,Benjamin Patterson,Consumer,Spokane,Washington,West,Furniture,Tables,Safco Drafting Table,70.98,2018,11
CA-2015-147914,2015-06-04,2015-06-09,Standard Class,Mark Packer,Home Office,Columbus,Ohio,East,Office Supplies,Paper,Easy-staple paper,16.224,2015,6
US-2017-112977,2017-03-10,2017-03-16,Standard Class,Caroline Jumper,Consumer,Long Beach,New York,East,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,176.784,2017,3
CA-2018-112039,2018-03-25,2018-03-29,Standard Class,John Castell,Consumer,San Antonio,Texas,Central,Technology,Phones,Panasonic KX-TG9471B,470.376,2018,3
CA-2018-118885,2018-12-29,2019-01-02,Standard Class,James Galang,Consumer,Los Angeles,California,West,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",393.568,2018,12
CA-2018-118885,2018-12-29,2019-01-02,Standard Class,James Galang,Consumer,Los Angeles,California,West,Technology,Phones,Adtran 1202752G1,302.376,2018,12
US-2018-166611,2018-03-28,2018-04-02,Standard Class,Cyma Kinney,Corporate,Jacksonville,Florida,South,Office Supplies,Binders,Canvas Sectional Post Binders,68.742,2018,3
CA-2016-109512,2016-03-05,2016-03-05,Same Day,Luke Foster,Consumer,New York City,New York,East,Office Supplies,Envelopes,Staple envelope,29.34,2016,3
CA-2016-109512,2016-03-05,2016-03-05,Same Day,Luke Foster,Consumer,New York City,New York,East,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",383.607,2016,3
CA-2016-109512,2016-03-05,2016-03-05,Same Day,Luke Foster,Consumer,New York City,New York,East,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",563.4,2016,3
CA-2017-118570,2017-11-13,2017-11-17,Standard Class,Chuck Clark,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Paper,White Computer Printout Paper by Universal,217.056,2017,11
CA-2018-154718,2018-01-19,2018-01-23,Second Class,Dan Lawera,Consumer,Keller,Texas,Central,Office Supplies,Labels,Avery 510,6.0,2018,1
CA-2017-147578,2017-04-22,2017-04-26,Second Class,Paul Gonzalez,Consumer,San Francisco,California,West,Furniture,Furnishings,Ultra Door Pull Handle,31.56,2017,4
CA-2015-140165,2015-05-13,2015-05-15,First Class,Erica Hernandez,Home Office,Hialeah,Florida,South,Office Supplies,Fasteners,Staples,7.104,2015,5
